timestamp,temperature,relative_humidity,wind_speed,wind_direction
20181101T1900,12.280529,76.0,13.479583,235.88553
20181101T2000,11.250529,79.0,6.28713,193.24052
20181101T2100,11.120529,76.0,5.315336,151.69923
20181101T2200,11.090529,71.0,8.287822,214.38034
20181101T2300,11.370529,69.0,9.227524,249.44395
20181102T0000,11.110529,69.0,6.151683,249.44395
20181102T0100,10.580529,71.0,4.39436,214.99202
20181102T0200,10.220529,74.0,3.7585104,196.69925
20181102T0300,10.150529,75.0,2.8799999,180.0
20181102T0400,10.130529,76.0,2.9024127,119.74488
20181102T0500,10.040529,76.0,4.68,89.99999
20181102T0600,9.380529,82.0,5.04,89.99999
20181102T0700,8.980529,86.0,6.2145634,100.00798
20181102T0800,8.780529,86.0,5.04,89.99999
20181102T0900,9.000529,85.0,4.5536795,71.56504
20181102T1000,10.180529,78.0,5.95906,25.016876
20181102T1100,10.930529,76.0,5.95906,25.016876
20181102T1200,11.960529,73.0,5.0142193,21.037506
20181102T1300,12.840529,70.0,5.2416787,15.945404
20181102T1400,12.610529,70.0,4.3349743,48.366455
20181102T1500,13.610529,64.0,6.12,360.0
20181102T1600,14.100529,60.0,9.007196,357.7094
20181102T1700,14.350529,56.0,12.074766,349.69516
20181102T1800,13.590529,61.0,11.874544,345.96375
20181102T1900,12.370529,66.0,11.792404,347.66092
20181102T2000,10.790529,73.0,11.440978,347.27567
20181102T2100,10.830529,74.0,11.928989,354.8056
20181102T2200,10.240529,75.0,12.074766,349.69516
20181102T2300,10.090529,76.0,12.496719,348.3664
20181103T0000,9.860529,76.0,15.629971,345.3236
20181103T0100,9.420529,78.0,13.276144,347.4712
20181103T0200,8.970529,81.0,11.874544,345.96375
20181103T0300,8.740529,84.0,9.826088,351.57306
20181103T0400,8.830529,84.0,7.2805495,351.46924
20181103T0500,8.380529,86.0,7.5685663,334.65384
20181103T0600,7.9905286,86.0,6.6185193,337.61987
20181103T0700,7.8805285,86.0,7.0911775,336.0375
20181103T0800,7.7205286,85.0,6.489992,340.55997
20181103T0900,7.8905287,82.0,7.072878,345.25644
20181103T1000,8.180529,79.0,8.373386,334.53668
20181103T1100,8.970529,76.0,6.6087217,330.64227
20181103T1200,11.270529,68.0,5.991594,32.735214
20181103T1300,14.940529,59.0,13.32,71.075356
20181103T1400,12.140529,64.0,3.5455887,336.0375
20181103T1500,13.320529,62.0,1.484318,75.96376
20181103T1600,14.460529,60.0,3.096837,54.46232
20181103T1700,14.940529,60.0,3.6179552,5.7105865
20181103T1800,13.620529,65.0,5.6002855,315.0
20181103T1900,11.670529,71.0,6.12,298.07248
20181103T2000,10.440529,75.0,4.2136917,289.98312
20181103T2100,9.500529,78.0,2.5455842,278.1301
20181103T2200,8.880529,80.0,3.0758414,249.44395
20181103T2300,8.770529,81.0,1.484318,255.96376
20181104T0000,8.570529,83.0,1.08,89.99999
20181104T0100,8.190529,86.0,2.9024127,119.74488
20181104T0200,8.160529,86.0,4.3349743,131.63353
20181104T0300,8.090529,84.0,7.491114,125.21759
20181104T0400,7.4605284,87.0,8.049845,116.56505
20181104T0500,7.290529,88.0,8.225035,113.19859
20181104T0600,6.790529,92.0,7.5685663,115.34617
20181104T0700,6.4705286,95.0,7.4128532,119.054596
20181104T0800,6.0805287,97.0,7.5942082,121.429565
20181104T0900,6.1105285,95.0,7.5942082,121.429565
20181104T1000,8.160529,87.0,10.163227,112.9321
20181104T1100,10.610529,78.0,13.661038,108.434944
20181104T1200,12.630529,71.0,15.111424,102.38075
20181104T1300,14.150529,66.0,16.039202,99.03948
20181104T1400,15.110529,69.0,8.350138,82.56859
20181104T1500,16.280529,65.0,6.6087217,60.64225
20181104T1600,16.81053,64.0,5.904439,37.568573
20181104T1700,16.46053,66.0,5.8603754,349.38034
20181104T1800,14.440529,70.0,7.289445,327.0948
20181104T1900,12.980529,72.0,5.634891,333.43497
20181104T2000,12.090529,74.0,5.3999996,306.8699
20181104T2100,10.970529,79.0,5.2416787,285.9454
20181104T2200,10.030529,84.0,3.9763298,275.19443
20181104T2300,9.620529,86.0,5.4119864,266.1859
20181105T0000,9.760529,85.0,4.0249224,259.69516
20181105T0100,9.270529,86.0,2.6208394,105.9454
20181105T0200,9.140529,85.0,4.198285,120.96376
20181105T0300,9.390529,86.0,10.948973,117.40757
20181105T0400,9.350529,84.0,9.826088,118.442924
20181105T0500,8.670529,86.0,10.1887,122.00538
20181105T0600,8.870529,84.0,9.585739,124.28687
20181105T0700,9.500529,82.0,8.587338,123.023865
20181105T0800,9.080529,87.0,9.227524,110.556046
20181105T0900,9.210529,88.0,8.427383,109.9831
20181105T1000,10.370529,83.0,10.315115,119.248825
20181105T1100,11.810529,79.0,9.107359,108.434944
20181105T1200,13.340529,71.0,6.5693827,99.46232
20181105T1300,15.690529,65.0,4.896529,107.10272
20181105T1400,16.020529,60.0,13.5515,106.99082
20181105T1500,16.95053,58.0,11.928989,95.19443
20181105T1600,17.38053,57.0,9.0645685,96.84277
20181105T1700,17.30053,59.0,5.8603754,100.61965
20181105T1800,16.97053,60.0,6.924738,98.97262
20181105T1900,15.900529,64.0,8.825508,101.76829
20181105T2000,13.890529,72.0,9.178235,115.55997
20181105T2100,12.810529,75.0,9.19939,120.57922
20181105T2200,11.480529,80.0,8.854829,116.56505
20181105T2300,10.880529,75.0,9.028754,113.498566
20181106T0000,10.120529,79.0,10.703569,109.653824
20181106T0100,9.260529,82.0,9.693296,111.80141
20181106T0200,8.400529,83.0,9.0,106.2602
20181106T0300,8.130529,83.0,7.289444,110.22486
20181106T0400,8.190529,83.0,4.3498964,114.44395
20181106T0500,8.110529,83.0,3.5455887,113.96249
20181106T0600,8.150529,82.0,1.835647,101.30993
20181106T0700,8.160529,82.0,2.1897945,99.46232
20181106T0800,8.150529,81.0,2.52,89.99999
20181106T0900,8.320529,81.0,6.6185193,112.380135
20181106T1000,9.960529,74.0,8.0899935,122.27564
20181106T1100,12.380529,66.0,10.308831,102.09476
20181106T1200,14.700529,61.0,10.594036,99.7824
20181106T1300,16.62053,56.0,6.151683,110.556046
20181106T1400,17.13053,59.0,3.6,36.86989
20181106T1500,17.72053,58.0,5.0911684,315.0
20181106T1600,17.81053,57.0,8.373386,295.46335
20181106T1700,18.30053,55.0,13.979871,281.88867
20181106T1800,14.630529,61.0,25.582806,272.41953
20181106T1900,13.170529,64.0,15.124284,268.63608
20181106T2000,13.000529,65.0,7.289444,290.22485
20181106T2100,12.560529,67.0,0.35999998,360.0
20181106T2200,12.390529,69.0,5.1544156,102.09476
20181106T2300,11.980529,72.0,9.47012,98.74616
20181107T0000,11.700529,74.0,8.473393,102.26477
20181107T0100,11.610529,74.0,8.049845,100.30484
20181107T0200,11.380529,77.0,9.346143,105.64224
20181107T0300,11.290529,79.0,8.707237,119.74488
20181107T0400,11.410529,70.0,8.534353,152.35402
20181107T0500,11.170529,65.0,8.4042845,170.13419
20181107T0600,11.070529,69.0,9.220499,128.6598
20181107T0700,10.170529,73.0,10.195057,132.13759
20181107T0800,8.870529,77.0,9.673221,135.0
20181107T0900,8.110529,80.0,9.673221,135.0
20181107T1000,9.470529,79.0,8.0899935,122.27564
20181107T1100,12.330529,72.0,15.077082,123.31062
20181107T1200,14.310529,63.0,15.9134655,127.64761
20181107T1300,15.640529,56.0,14.021525,131.87787
20181107T1400,15.270529,61.0,2.9024127,7.125
20181107T1500,16.190529,57.0,3.671294,348.69006
20181107T1600,16.660528,52.0,3.8939953,326.30994
20181107T1700,16.55053,51.0,3.2399998,360.0
20181107T1800,16.12053,51.0,3.319036,49.398697
20181107T1900,15.880529,52.0,4.0249224,79.695145
20181107T2000,15.540529,54.0,3.96,89.99999
20181107T2100,14.990529,57.0,2.8116899,140.19443
20181107T2200,14.450529,62.0,5.634891,243.43495
20181107T2300,12.450529,79.0,6.3690495,312.7094
20181108T0000,12.060529,80.0,9.085988,236.30994
20181108T0100,11.730529,84.0,10.799999,270.0
20181108T0200,11.500529,81.0,7.729527,242.24146
20181108T0300,11.0505295,73.0,10.30883,245.22485
20181108T0400,10.640529,77.0,7.771331,256.6075
20181108T0500,10.500529,76.0,4.73506,261.25385
20181108T0600,10.170529,77.0,6.725354,285.5241
20181108T0700,9.410529,81.0,9.255571,283.49573
20181108T0800,8.380529,84.0,7.92,270.0
20181108T0900,8.410529,84.0,5.937272,284.03625
20181108T1000,8.960529,80.0,7.2,306.8699
20181108T1100,9.910529,76.0,7.289445,302.90524
20181108T1200,10.810529,72.0,5.495161,301.6075
20181108T1300,11.3005295,69.0,4.802999,347.00537
20181108T1400,13.100529,66.0,2.5959969,33.690063
20181108T1500,13.770529,64.0,3.7064266,60.945396
20181108T1600,14.270529,62.0,5.2416787,74.054596
20181108T1700,14.620529,61.0,6.489992,86.82017
20181108T1800,14.320529,61.0,6.489992,93.179825
20181108T1900,13.530529,66.0,9.028754,94.57392
20181108T2000,12.130529,75.0,7.771331,103.392494
20181108T2100,11.400529,79.0,6.4096174,128.15723
20181108T2200,11.290529,80.0,6.8777895,132.8789
20181108T2300,11.080529,82.0,6.989936,124.508514
20181109T0000,10.560529,85.0,8.714677,128.29016
20181109T0100,10.600529,84.0,10.182337,135.0
20181109T0200,10.500529,83.0,8.404285,133.26428
20181109T0300,10.280529,84.0,6.792466,122.00538
20181109T0400,9.920529,85.0,7.10031,120.465546
20181109T0500,9.580529,85.0,8.699793,114.44395
20181109T0600,9.3005295,86.0,10.028439,111.03751
20181109T0700,9.060529,87.0,9.360001,112.61986
20181109T0800,8.330529,91.0,10.144082,117.474434
20181109T0900,8.5505295,89.0,8.891344,111.37062
20181109T1000,10.340529,83.0,8.557102,104.620865
20181109T1100,12.150529,75.0,9.449572,107.74467
20181109T1200,13.930529,67.0,8.311245,107.650116
20181109T1300,15.470529,62.0,6.379216,106.38954
20181109T1400,15.740529,62.0,4.072935,315.0
20181109T1500,16.760529,57.0,9.220499,321.3402
20181109T1600,17.030529,54.0,8.4963045,323.61566
20181109T1700,16.520529,56.0,5.2416787,344.0546
20181109T1800,15.890529,57.0,4.452954,75.96376
20181109T1900,15.510529,59.0,6.489992,123.69006
20181109T2000,14.170529,64.0,8.0899935,147.72435
20181109T2100,12.630529,70.0,7.7043357,142.59465
20181109T2200,11.890529,72.0,8.435069,140.19443
20181109T2300,11.230529,70.0,8.669949,138.36646
20181110T0000,9.660529,77.0,10.691453,135.0
20181110T0100,8.640529,88.0,12.229406,132.61406
20181110T0200,7.5705285,95.0,11.988594,131.34778
20181110T0300,6.9405284,96.0,12.783802,122.34744
20181110T0400,6.4305286,95.0,11.885453,125.13419
20181110T0500,6.5105286,92.0,11.609651,119.74488
20181110T0600,6.9905286,86.0,11.609651,119.74488
20181110T0700,8.100529,77.0,12.287555,121.82744
20181110T0800,8.230529,72.0,12.979984,123.69006
20181110T0900,7.9205284,71.0,10.233123,129.2894
20181110T1000,8.640529,77.0,9.19939,120.57922
20181110T1100,11.690529,74.0,11.631956,111.80141
20181110T1200,14.810529,67.0,11.269782,116.56505
20181110T1300,17.080528,49.0,4.6938252,175.60129
20181110T1400,15.330529,60.0,7.628263,109.29004
20181110T1500,16.55053,52.0,8.161764,138.57634
20181110T1600,17.240528,43.0,7.69592,169.2157
20181110T1700,17.21053,45.0,5.904439,127.56859
20181110T1800,16.45053,52.0,6.725354,105.5241
20181110T1900,16.240528,52.0,5.4477882,172.40535
20181110T2000,13.410529,67.0,13.479583,214.11447
20181110T2100,13.690529,67.0,7.2,180.0
20181110T2200,13.820529,68.0,7.289444,159.77515
20181110T2300,13.830529,66.0,8.049845,206.56505
20181111T0000,14.440529,61.0,12.496718,221.49648
20181111T0100,13.760529,64.0,26.250393,227.77917
20181111T0200,13.200529,68.0,21.566973,213.4248
20181111T0300,13.210529,67.0,19.201874,210.41109
20181111T0400,12.970529,69.0,16.92383,203.83875
20181111T0500,12.670529,69.0,14.77755,177.20729
20181111T0600,12.360529,69.0,18.0,180.0
20181111T0700,12.130529,69.0,19.602652,172.61395
20181111T0800,12.120529,71.0,15.042659,158.9625
20181111T0900,11.350529,78.0,12.397806,154.179
20181111T1000,12.150529,78.0,7.69592,169.2157
20181111T1100,13.920529,65.0,9.387651,212.47119
20181111T1200,16.21053,59.0,16.595179,220.60129
20181111T1300,17.420528,56.0,16.299694,226.78992
20181111T1400,18.23053,56.0,12.758432,196.38954
20181111T1500,18.62053,53.0,17.174677,213.02386
20181111T1600,18.46053,53.0,16.267857,204.8637
20181111T1700,17.760529,54.0,14.417988,177.13759
20181111T1800,16.46053,60.0,13.53236,151.38954
20181111T1900,14.160529,72.0,11.91812,154.98311
20181111T2000,13.100529,73.0,11.384198,145.30484
20181111T2100,12.910529,74.0,12.819235,128.15723
20181111T2200,11.320529,83.0,11.384198,124.69515
20181111T2300,10.370529,84.0,11.681987,123.69006
20181112T0000,10.060529,82.0,10.009036,127.69424
20181112T0100,9.840529,82.0,11.923557,118.88658
20181112T0200,9.8005295,83.0,12.7279215,118.73979
20181112T0300,9.670529,83.0,14.386494,121.70142
20181112T0400,9.730529,85.0,14.973577,117.18111
20181112T0500,9.690529,87.0,13.049689,114.44395
20181112T0600,9.730529,86.0,11.983188,122.73523
20181112T0700,10.140529,77.0,15.683774,121.86598
20181112T0800,10.710529,71.0,17.786331,125.94211
20181112T0900,11.270529,68.0,17.339897,131.63353
20181112T1000,12.420529,65.0,18.0,126.869896
20181112T1100,14.130529,61.0,17.388409,117.09555
20181112T1200,15.440529,58.0,14.84318,112.83366
20181112T1300,16.82053,54.0,13.207634,107.44718
20181112T1400,16.37053,61.0,11.983188,122.73523
20181112T1500,17.21053,57.0,12.682018,124.592285
20181112T1600,18.260529,56.0,12.738099,137.2906
20181112T1700,18.56053,49.0,9.983106,154.359
20181112T1800,18.64053,49.0,9.826088,171.57303
20181112T1900,14.470529,63.0,12.904882,157.01128
20181112T2000,13.940529,64.0,10.805998,150.01836
20181112T2100,13.090529,69.0,10.44,136.39719
20181112T2200,12.190529,73.0,10.383987,123.69006
20181112T2300,11.830529,74.0,9.885262,123.11134
20181113T0000,11.310529,75.0,9.511088,119.47589
20181113T0100,11.310529,74.0,8.534353,117.64597
20181113T0200,11.600529,73.0,8.699793,114.44395
20181113T0300,11.640529,73.0,8.557102,112.249016
20181113T0400,11.600529,73.0,9.693296,121.32869
20181113T0500,11.480529,71.0,10.009036,127.69424
20181113T0600,11.520529,71.0,10.009036,127.69424
20181113T0700,12.230529,67.0,5.3517847,132.27368
20181113T0800,10.420529,79.0,6.0347,342.646
20181113T0900,11.220529,86.0,20.883104,269.01224
20181113T1000,11.280529,82.0,16.167967,281.56012
20181113T1100,11.360529,79.0,11.212135,275.52753
20181113T1200,11.970529,74.0,11.165805,271.84763
20181113T1300,12.530529,71.0,9.3669195,267.7974
20181113T1400,15.370529,59.0,9.0,270.0
20181113T1500,15.490529,55.0,14.904173,307.1467
20181113T1600,14.090529,62.0,13.392774,306.25385
20181113T1700,13.940529,61.0,10.30883,294.77515
20181113T1800,13.420529,63.0,6.12,298.07248
20181113T1900,13.0505295,67.0,1.1384199,288.43497
20181113T2000,12.700529,68.0,2.3051248,128.6598
20181113T2100,12.390529,68.0,4.1046314,105.25512
20181113T2200,11.880529,70.0,6.379216,106.38954
20181113T2300,10.810529,77.0,7.289444,110.22486
20181114T0000,9.900529,81.0,7.342588,101.30993
20181114T0100,8.980529,83.0,8.089993,110.854454
20181114T0200,8.370529,87.0,8.373386,115.46334
20181114T0300,8.600529,79.0,9.83268,113.7495
20181114T0400,8.060529,79.0,11.440979,114.14554
20181114T0500,7.4905286,84.0,13.049689,114.44395
20181114T0600,7.2505283,87.0,13.684735,116.56505
20181114T0700,7.6005287,86.0,14.336861,118.495636
20181114T0800,8.020529,88.0,13.849477,117.89726
20181114T0900,8.350529,88.0,13.0447235,117.97947
20181114T1000,9.420529,84.0,14.81259,115.94229
20181114T1100,10.060529,81.0,17.873556,117.59729
20181114T1200,11.490529,74.0,18.03237,116.05349
20181114T1300,12.890529,70.0,16.645864,111.571304
20181114T1400,14.0505295,57.0,13.797913,105.12401
20181114T1500,14.900529,56.0,13.441071,97.696045
20181114T1600,15.220529,57.0,12.371645,98.36588
20181114T1700,14.820529,60.0,9.3876505,94.398705
20181114T1800,13.880529,64.0,7.928178,92.602554
20181114T1900,12.350529,71.0,6.0347,107.35402
20181114T2000,10.470529,78.0,6.193674,125.537674
20181114T2100,9.610529,78.0,7.145796,139.08562
20181114T2200,9.110529,76.0,7.386582,136.97493
20181114T2300,8.670529,79.0,8.714677,128.29016
20181115T0000,8.840529,79.0,10.296251,126.46923
20181115T0100,9.190529,77.0,10.685391,122.61925
20181115T0200,8.830529,78.0,10.805998,119.981636
20181115T0300,8.3005295,78.0,10.144082,117.474434
20181115T0400,7.1105285,82.0,9.83268,113.7495
20181115T0500,6.4805284,84.0,9.83268,113.7495
20181115T0600,5.8205285,86.0,9.227524,110.556046
20181115T0700,4.7705283,89.0,9.793058,107.10272
20181115T0800,3.7205286,95.0,8.766573,109.17901
20181115T0900,3.8005285,95.0,9.693296,111.80141
20181115T1000,5.6705284,89.0,11.27553,106.69924
20181115T1100,7.8505287,81.0,12.313893,105.25512
20181115T1200,9.780529,74.0,12.429127,100.00798
20181115T1300,11.260529,70.0,11.525623,91.7899
20181115T1400,11.720529,65.0,10.8955765,97.59464
20181115T1500,12.770529,59.0,9.36,89.99999
20181115T1600,13.180529,60.0,9.36,89.99999
20181115T1700,12.860529,63.0,7.5685663,87.27369
20181115T1800,11.810529,65.0,8.557102,75.37913
20181115T1900,10.240529,72.0,7.928178,92.602554
20181115T2000,8.400529,81.0,6.6185193,112.380135
20181115T2100,7.2105284,85.0,7.289445,122.90524
20181115T2200,6.8405285,85.0,7.653705,131.18591
20181115T2300,6.9505286,81.0,8.14587,135.0
20181116T0000,7.4905286,73.0,9.726664,128.991
20181116T0100,7.1805286,76.0,10.086427,124.82449
20181116T0200,6.3805285,81.0,10.883676,124.2157
20181116T0300,5.7405286,83.0,10.495713,120.96376
20181116T0400,5.3205285,82.0,10.883676,124.2157
20181116T0500,5.1705284,82.0,11.119281,119.054596
20181116T0600,4.9805284,83.0,11.113451,114.90476
20181116T0700,4.7605286,83.0,10.948973,117.40757
20181116T0800,4.3905287,84.0,12.245293,114.30454
20181116T0900,4.1105285,84.0,13.049689,114.44395
20181116T1000,4.8605285,81.0,14.84318,112.83366
20181116T1100,6.3605285,74.0,15.484185,107.59242
20181116T1200,7.8905287,69.0,13.556282,100.71312
20181116T1300,9.340529,65.0,11.609651,97.125015
20181116T1400,9.320529,58.0,9.726665,92.12109
20181116T1500,10.100529,58.0,6.379216,73.61045
20181116T1600,10.380529,57.0,5.1919937,56.30993
20181116T1700,9.990529,60.0,4.1046314,15.255127
20181116T1800,8.000528,67.0,6.830519,341.56506
20181116T1900,6.4605284,72.0,3.2599385,353.65985
20181116T2000,6.0205283,72.0,5.95906,154.98311
20181116T2100,4.8405285,65.0,10.383987,123.69006
20181116T2200,4.4005284,71.0,10.383987,123.69006
20181116T2300,3.5805285,76.0,9.504272,127.30394
20181117T0000,2.7105286,81.0,6.1305785,139.76364
20181117T0100,1.8905287,84.0,3.671294,168.69006
20181117T0200,1.3405286,87.0,2.9024127,150.25511
20181117T0300,1.7705287,87.0,5.4833565,113.19859
20181117T0400,1.8305286,85.0,5.6920996,108.434944
20181117T0500,1.2005286,87.0,3.96,89.99999
20181117T0600,0.60052866,89.0,4.379589,99.46232
20181117T0700,0.5205287,87.0,3.2599385,96.34019
20181117T0800,0.030528657,88.0,1.8,53.130096
20181117T0900,-0.43947133,89.0,2.7416782,23.198593
20181117T1000,0.110528655,84.0,3.8268526,48.81407
20181117T1100,2.1205285,74.0,9.178235,78.69006
20181117T1200,4.2205286,64.0,14.84318,104.03624
20181117T1300,5.6705284,59.0,14.205182,98.74616
20181117T1400,8.0505295,56.0,7.127636,44.999985
20181117T1500,8.010529,59.0,6.519877,6.340164
20181117T1600,7.2605286,63.0,6.725354,344.4759
20181117T1700,7.6705284,63.0,5.1165614,50.7106
20181117T1800,8.510529,55.0,16.299694,83.65981
20181117T1900,6.3805285,51.0,21.96295,90.939186
20181117T2000,5.7205286,44.0,23.4,89.99999
20181117T2100,4.8105288,46.0,18.391735,86.63353
20181117T2200,3.9805286,51.0,13.202726,78.99645
20181117T2300,3.3005285,55.0,7.69592,79.2157
20181118T0000,2.5005286,62.0,5.8048253,82.874985
20181118T0100,1.8205286,67.0,6.4799995,89.99999
20181118T0200,1.3905287,69.0,4.379589,99.46232
20181118T0300,0.92052865,71.0,1.2979984,123.69006
20181118T0400,0.38052866,73.0,0.8049845,116.56505
20181118T0500,-0.19947135,77.0,1.8,360.0
20181118T0600,-0.77947134,81.0,3.8268526,318.8141
20181118T0700,-1.2094713,85.0,4.1046314,307.875
20181118T0800,-1.4894713,87.0,4.3349743,318.36646
20181118T0900,-1.7794713,87.0,5.1919937,326.30994
20181118T1000,-1.1994714,83.0,2.8799999,360.0
20181118T1100,0.74052864,69.0,6.12,61.927513
20181118T1200,2.5105286,61.0,6.696387,36.25383
20181118T1300,3.7805285,57.0,5.634891,26.565033
20181118T1400,3.2405286,63.0,9.339208,332.4472
20181118T1500,4.5605288,58.0,7.289445,327.0948
20181118T1600,5.6805286,55.0,6.763786,334.7989
20181118T1700,5.8805285,56.0,6.6087217,330.64227
20181118T1800,4.9205284,62.0,6.792466,302.00537
20181118T1900,3.4605286,69.0,6.0347,287.35403
20181118T2000,2.7005286,71.0,1.835647,281.30994
20181118T2100,2.1605287,73.0,1.4399999,270.0
20181118T2200,1.4005287,77.0,3.4152596,288.43497
20181118T2300,0.68052864,81.0,6.638072,257.4712
20181119T0000,0.020528657,85.0,6.9527545,291.2505
20181119T0100,0.5205287,81.0,0.8049845,333.43497
20181119T0200,1.7205287,79.0,2.3051248,51.34018
20181119T0300,1.0505286,79.0,6.87779,353.991
20181119T0400,0.40052867,77.0,4.1046314,15.255127
20181119T0500,-0.20947134,77.0,5.04,360.0
20181119T0600,-1.2194713,77.0,5.4833565,336.8014
20181119T0700,-2.3594716,77.0,6.1305785,319.76367
20181119T0800,-3.0794713,79.0,6.618519,315.0
20181119T0900,-2.7194715,77.0,7.145796,310.91437
20181119T1000,-1.6294713,71.0,5.815978,338.1986
20181119T1100,0.61052865,64.0,8.14587,44.999985
20181119T1200,3.3705285,55.0,16.923828,60.708633
20181119T1300,3.7005286,54.0,21.566975,75.499825
20181119T1400,4.7305284,50.0,21.479666,76.42956
20181119T1500,4.0505285,60.0,19.602652,82.61395
20181119T1600,2.7905285,75.0,17.298738,77.98852
20181119T1700,3.8605285,66.0,19.137648,73.61045
20181119T1800,3.4105287,68.0,12.88981,54.09027
20181119T1900,2.6405284,68.0,9.178235,41.82016
20181119T2000,1.6905286,74.0,6.989936,55.491463
20181119T2100,1.1805286,79.0,5.0142193,111.03751
20181119T2200,1.3105286,80.0,4.8433046,131.98721
20181119T2300,1.2805287,79.0,6.9899354,78.11134
20181120T0000,0.36052868,83.0,4.198285,59.036232
20181120T0100,-0.38947132,90.0,4.452954,345.96375
20181120T0200,-0.7294713,93.0,2.5959969,303.69006
20181120T0300,-0.88947135,92.0,3.7064266,150.94539
20181120T0400,-1.1094713,87.0,5.3999996,126.869896
20181120T0500,-1.2294713,85.0,3.0758414,159.44395
20181120T0600,-1.5694714,86.0,6.989936,145.49147
20181120T0700,-1.8994713,82.0,6.297428,149.03624
20181120T0800,-1.7394713,81.0,9.178235,138.17982
20181120T0900,-1.6294713,78.0,11.269782,116.56505
20181120T1000,-0.71947134,72.0,10.948973,99.46232
20181120T1100,0.24052864,69.0,7.5170207,106.69924
20181120T1200,1.7805287,63.0,6.0347,72.64597
20181120T1300,2.9605286,60.0,5.1919937,33.690063
20181120T1400,6.2505283,52.0,11.525623,88.21008
20181120T1500,7.3905287,49.0,9.693296,68.19859
20181120T1600,7.790529,48.0,8.714677,51.70984
20181120T1700,7.3605285,52.0,6.618519,44.999985
20181120T1800,5.9005284,59.0,5.495161,31.607498
20181120T1900,3.9305286,68.0,5.3517847,70.346176
20181120T2000,2.1205285,78.0,9.360001,112.61986
20181120T2100,1.7205287,77.0,8.942214,130.1009
20181120T2200,2.0805285,66.0,11.246759,129.80557
20181120T2300,2.6005285,66.0,12.313894,127.874985
20181121T0000,2.3605285,68.0,14.512064,119.74488
20181121T0100,2.2005286,71.0,17.068707,117.64597
20181121T0200,1.9105287,72.0,14.8257065,119.054596
20181121T0300,2.2105286,66.0,12.88981,125.90971
20181121T0400,2.1105285,64.0,11.4862,122.19573
20181121T0500,1.6705287,68.0,2.1897945,170.53767
20181121T0600,0.6405287,77.0,7.10031,120.465546
20181121T0700,1.1905286,76.0,9.021574,118.61046
20181121T0800,1.4405286,74.0,8.373386,115.46334
20181121T0900,0.8305287,77.0,5.04,89.99999
20181121T1000,1.0805286,78.0,2.968636,75.96376
20181121T1100,2.7005286,72.0,5.3517847,42.27368
20181121T1200,4.0305285,65.0,5.2416787,344.0546
20181121T1300,5.040529,60.0,7.9932966,324.16235
20181121T1400,6.4305286,55.0,5.1165614,50.7106
20181121T1500,7.4105287,52.0,2.5455842,8.130096
20181121T1600,7.8305287,51.0,4.73506,351.25385
20181121T1700,7.8605285,51.0,5.4477882,352.40536
20181121T1800,6.7005286,55.0,6.519877,353.65985
20181121T1900,5.5605288,60.0,4.2136917,340.0169
20181121T2000,5.2005286,63.0,2.7416782,293.1986
20181121T2100,5.0705285,63.0,2.52,270.0
20181121T2200,5.0005283,65.0,1.484318,255.96376
20181121T2300,5.0505285,66.0,0.35999998,180.0
20181122T0000,4.8505287,67.0,2.0991426,120.96376
20181122T0100,4.7705283,71.0,2.968636,104.03624
20181122T0200,4.5805287,75.0,4.73506,98.74616
20181122T0300,4.2805285,79.0,6.5693827,99.46232
20181122T0400,3.8105285,81.0,4.73506,98.74616
20181122T0500,3.4405286,83.0,3.396233,122.00538
20181122T0600,3.7405286,81.0,5.3517847,132.27368
20181122T0700,4.1705284,80.0,5.904439,127.56859
20181122T0800,4.2205286,80.0,5.991594,122.73523
20181122T0900,3.9605286,81.0,6.379216,106.38954
20181122T1000,4.3105288,81.0,6.162207,96.70984
20181122T1100,6.2705283,77.0,8.049845,100.30484
20181122T1200,8.730529,71.0,8.707238,97.125015
20181122T1300,10.490529,68.0,10.105681,94.08562
20181122T1400,9.200529,56.0,6.519877,83.65981
20181122T1500,10.160529,55.0,5.8603754,79.38034
20181122T1600,10.600529,56.0,5.0142193,68.96249
20181122T1700,10.510529,58.0,4.39436,55.007973
20181122T1800,9.680529,62.0,5.1919937,56.30993
20181122T1900,8.230529,68.0,5.1544156,77.905235
20181122T2000,6.3305287,74.0,4.3349743,94.76365
20181122T2100,4.6905284,77.0,4.0249224,100.30484
20181122T2200,3.9705286,77.0,4.0249224,116.56505
20181122T2300,3.8705285,76.0,5.6233797,129.80557
20181123T0000,4.000529,77.0,6.489992,123.69006
20181123T0100,4.0505285,77.0,6.696387,126.25384
20181123T0200,4.1005287,75.0,7.491114,125.21759
20181123T0300,3.9005284,74.0,8.373386,115.46334
20181123T0400,3.4505286,77.0,8.699793,114.44395
20181123T0500,2.4205287,82.0,9.793058,107.10272
20181123T0600,1.6905286,85.0,10.829958,111.44774
20181123T0700,1.2905287,89.0,11.91812,115.01689
20181123T0800,0.91052866,92.0,13.684735,116.56505
20181123T0900,1.3705287,93.0,15.315873,119.577835
20181123T1000,3.5605285,84.0,17.388409,117.09555
20181123T1100,5.5205283,77.0,18.837322,116.075356
20181123T1200,7.9705286,65.0,17.873556,117.59729
20181123T1300,9.420529,61.0,17.072504,114.9439
20181123T1400,9.490529,60.0,13.779114,123.27489
20181123T1500,9.710529,59.0,12.096214,126.528854
